,RiderID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,PULocationID,PUBorough,PUZone,DOLocationID,DOBorough,DOZone,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,congestion_surcharge
645,646,2023-04-15 23:34:36,2023-04-15 23:42:05,4.0,1.87,1.0,68,Manhattan,East Chelsea,50,Manhattan,Clinton West,2,10.7,1.0,0.5,0.0,0.0,15.7,2.5
646,647,2023-04-15 20:41:46,2023-04-15 21:14:47,2.0,13.24,1.0,68,Manhattan,East Chelsea,14,Brooklyn,Bay Ridge,1,55.5,1.0,0.5,0.0,6.55,67.05,2.5
647,648,2023-04-15 14:45:04,2023-04-15 14:49:22,1.0,0.8,1.0,75,Manhattan,East Harlem South,236,Manhattan,Upper East Side North,2,6.5,2.5,0.5,0.0,0.0,10.5,2.5
648,649,2023-04-15 12:37:49,2023-04-15 12:59:58,1.0,10.1,1.0,230,Manhattan,Times Sq/Theatre District,138,Queens,LaGuardia Airport,1,41.5,7.5,0.5,10.0,6.55,67.05,2.5
649,650,2023-04-14 19:06:25,2023-04-14 19:21:09,1.0,3.6,1.0,140,Manhattan,Lenox Hill East,24,Manhattan,Bloomingdale,1,18.4,5.0,0.5,6.23,0.0,31.13,2.5
650,651,2023-04-14 17:55:13,2023-04-14 18:06:52,1.0,1.85,1.0,238,Manhattan,Upper West Side North,236,Manhattan,Upper East Side North,1,13.5,2.5,0.5,4.0,0.0,24.0,2.5
651,652,2023-04-14 16:56:39,2023-04-14 17:11:00,1.0,2.9,1.0,162,Manhattan,Midtown East,43,Manhattan,Central Park,1,16.3,2.5,0.5,4.56,0.0,27.36,2.5
652,653,2023-04-13 13:57:11,2023-04-13 14:00:20,2.0,0.7,1.0,233,Manhattan,UN/Turtle Bay South,229,Manhattan,Sutton Place/Turtle Bay North,1,5.8,2.5,0.5,1.0,0.0,10.8,2.5
653,654,2023-04-13 09:26:56,2023-04-13 09:41:18,1.0,1.22,1.0,140,Manhattan,Lenox Hill East,43,Manhattan,Central Park,1,13.5,0.0,0.5,3.5,0.0,21.0,2.5
654,655,2023-04-12 13:40:52,2023-04-12 13:46:15,2.0,0.8,1.0,166,Manhattan,Morningside Heights,151,Manhattan,Manhattan Valley,1,7.2,0.0,0.5,1.74,0.0,10.44,0.0
655,656,2023-04-11 22:21:25,2023-04-11 22:36:45,1.0,3.63,1.0,234,Manhattan,Union Sq,141,Manhattan,Lenox Hill West,1,18.4,1.0,0.5,1.0,0.0,24.4,2.5
656,657,2023-04-11 19:06:25,2023-04-11 19:13:27,1.0,1.58,1.0,142,Manhattan,Lincoln Square East,238,Manhattan,Upper West Side North,2,10.0,2.5,0.5,0.0,0.0,16.5,2.5
657,658,2023-04-11 17:11:54,2023-04-11 17:19:49,1.0,1.52,1.0,170,Manhattan,Murray Hill,79,Manhattan,East Village,1,10.0,2.5,0.5,3.3,0.0,19.8,2.5
658,659,2023-04-10 19:44:02,2023-04-10 19:48:26,1.0,0.56,1.0,163,Manhattan,Midtown North,142,Manhattan,Lincoln Square East,1,5.8,2.5,0.5,1.5,0.0,13.8,2.5
659,660,2023-04-09 22:05:06,2023-04-09 22:09:28,1.0,0.76,1.0,263,Manhattan,Yorkville West,236,Manhattan,Upper East Side North,1,6.5,1.0,0.5,1.72,0.0,13.22,2.5
660,661,2023-04-09 09:19:21,2023-04-09 09:25:55,1.0,1.8,1.0,114,Manhattan,Greenwich Village South,186,Manhattan,Penn Station/Madison Sq West,1,9.3,2.5,0.5,2.65,0.0,15.95,2.5
661,662,2023-04-08 21:28:34,2023-04-08 21:39:48,2.0,2.4,1.0,48,Manhattan,Clinton East,249,Manhattan,West Village,1,12.1,3.5,0.5,3.4,0.0,20.5,2.5
662,663,2023-04-08 18:15:22,2023-04-08 18:47:09,5.0,2.25,1.0,162,Manhattan,Midtown East,48,Manhattan,Clinton East,2,26.8,0.0,0.5,0.0,0.0,30.8,2.5
663,664,2023-04-07 23:45:20,2023-04-07 23:58:48,1.0,2.5,1.0,234,Manhattan,Union Sq,142,Manhattan,Lincoln Square East,1,15.6,3.5,0.5,2.0,0.0,22.6,2.5
664,665,2023-04-07 19:59:20,2023-04-07 20:07:29,1.0,1.68,1.0,151,Manhattan,Manhattan Valley,239,Manhattan,Upper West Side South,2,10.7,2.5,0.5,0.0,0.0,17.2,2.5
665,666,2023-04-07 15:48:48,2023-04-07 16:00:35,4.0,2.73,1.0,50,Manhattan,Clinton West,249,Manhattan,West Village,1,14.9,0.0,0.5,3.78,0.0,22.68,2.5
666,667,2023-04-07 10:17:20,2023-04-07 10:20:47,1.0,0.6,1.0,239,Manhattan,Upper West Side South,238,Manhattan,Upper West Side North,1,5.8,0.0,0.5,1.96,0.0,11.76,2.5
667,668,2023-04-07 00:22:17,2023-04-07 00:26:11,1.0,1.1,1.0,229,Manhattan,Sutton Place/Turtle Bay North,137,Manhattan,Kips Bay,1,7.2,3.5,0.5,1.22,0.0,13.42,2.5
668,669,2023-04-06 21:43:06,2023-04-06 21:46:30,1.0,1.89,1.0,238,Manhattan,Upper West Side North,166,Manhattan,Morningside Heights,1,9.3,1.0,0.5,3.54,0.0,15.34,0.0
669,670,2023-04-06 14:49:56,2023-04-06 14:56:29,1.0,1.19,1.0,90,Manhattan,Flatiron,113,Manhattan,Greenwich Village North,4,8.6,0.0,0.5,0.0,0.0,12.6,2.5
670,671,2023-04-06 13:20:40,2023-04-06 13:56:40,2.0,17.7,2.0,132,Queens,JFK Airport,74,Manhattan,East Harlem North,2,70.0,0.0,0.5,0.0,0.0,73.25,0.0
671,672,2023-04-05 21:07:46,2023-04-05 21:33:10,1.0,6.24,1.0,148,Manhattan,Lower East Side,239,Manhattan,Upper West Side South,1,31.7,1.0,0.5,9.18,0.0,45.88,2.5
672,673,2023-04-05 20:32:19,2023-04-05 20:39:01,1.0,1.39,1.0,48,Manhattan,Clinton East,90,Manhattan,Flatiron,1,9.3,1.0,0.5,1.0,0.0,15.3,2.5
673,674,2023-04-05 19:03:48,2023-04-05 19:08:18,2.0,0.91,1.0,87,Manhattan,Financial District North,231,Manhattan,TriBeCa/Civic Center,1,6.5,2.5,0.5,2.6,0.0,15.6,2.5
674,675,2023-04-05 07:30:26,2023-04-05 07:36:10,1.0,0.8,1.0,229,Manhattan,Sutton Place/Turtle Bay North,162,Manhattan,Midtown East,1,6.5,2.5,0.5,2.1,0.0,12.6,2.5
675,676,2023-04-04 17:03:39,2023-04-04 17:19:34,1.0,1.92,1.0,234,Manhattan,Union Sq,229,Manhattan,Sutton Place/Turtle Bay North,1,15.6,2.5,0.5,4.42,0.0,26.52,2.5
676,677,2023-04-03 22:03:11,2023-04-03 22:11:31,2.0,1.37,1.0,236,Manhattan,Upper East Side North,140,Manhattan,Lenox Hill East,1,10.0,1.0,0.5,3.0,0.0,18.0,2.5
677,678,2023-04-03 19:24:44,2023-04-03 19:28:46,1.0,0.56,1.0,142,Manhattan,Lincoln Square East,48,Manhattan,Clinton East,2,5.8,2.5,0.5,0.0,0.0,12.3,2.5
678,679,2023-04-03 17:00:58,2023-04-03 17:17:38,1.0,2.7,1.0,143,Manhattan,Lincoln Square West,262,Manhattan,Yorkville East,1,16.3,5.0,0.5,4.0,0.0,26.8,2.5
679,680,2023-04-03 08:24:05,2023-04-03 08:42:09,1.0,2.15,1.0,234,Manhattan,Union Sq,229,Manhattan,Sutton Place/Turtle Bay North,1,17.0,0.0,0.5,1.0,0.0,22.0,2.5
680,681,2023-04-02 17:50:42,2023-04-02 18:00:17,2.0,1.44,1.0,186,Manhattan,Penn Station/Madison Sq West,107,Manhattan,Gramercy,1,10.7,0.0,0.5,2.94,0.0,17.64,2.5
681,682,2023-04-02 17:27:58,2023-04-02 17:40:57,2.0,1.44,1.0,148,Manhattan,Lower East Side,113,Manhattan,Greenwich Village North,2,12.8,0.0,0.5,0.0,0.0,16.8,2.5
682,683,2023-04-02 15:55:02,2023-04-02 16:27:55,1.0,10.36,1.0,138,Queens,LaGuardia Airport,243,Manhattan,Washington Heights North,1,45.0,6.0,0.5,9.0,6.55,69.3,0.0
683,684,2023-04-02 13:25:42,2023-04-02 13:39:27,1.0,2.73,1.0,261,Manhattan,World Trade Center,68,Manhattan,East Chelsea,1,16.3,0.0,0.5,4.06,0.0,24.36,2.5
684,685,2023-04-01 18:45:54,2023-04-01 18:54:21,1.0,1.66,1.0,246,Manhattan,West Chelsea/Hudson Yards,48,Manhattan,Clinton East,1,10.7,0.0,0.5,0.0,0.0,14.7,2.5
685,686,2023-04-01 13:32:44,2023-04-01 13:36:24,1.0,1.0,1.0,229,Manhattan,Sutton Place/Turtle Bay North,141,Manhattan,Lenox Hill West,3,6.5,2.5,0.5,0.0,0.0,10.5,2.5
686,687,2023-04-01 03:07:04,2023-04-01 03:18:11,2.0,1.71,1.0,148,Manhattan,Lower East Side,231,Manhattan,TriBeCa/Civic Center,1,12.8,1.0,0.5,1.0,0.0,18.8,2.5
687,688,2023-03-31 17:18:01,2023-03-31 17:24:35,1.0,0.69,1.0,233,Manhattan,UN/Turtle Bay South,237,Manhattan,Upper East Side South,1,7.2,2.5,0.5,1.5,0.0,15.2,2.5
688,689,2023-03-31 14:01:15,2023-03-31 14:19:22,1.0,2.1,1.0,230,Manhattan,Times Sq/Theatre District,237,Manhattan,Upper East Side South,2,15.6,2.5,0.5,0.0,0.0,19.6,2.5
689,690,2023-03-30 18:52:27,2023-03-30 19:11:45,1.0,2.78,1.0,170,Manhattan,Murray Hill,263,Manhattan,Yorkville West,1,19.1,2.5,0.5,5.12,0.0,30.72,2.5
690,691,2023-03-30 16:04:14,2023-03-30 16:13:48,1.0,1.1,1.0,161,Manhattan,Midtown Center,237,Manhattan,Upper East Side South,1,10.7,5.0,0.5,3.44,0.0,20.64,2.5
691,692,2023-03-30 15:59:15,2023-03-30 16:11:14,1.0,0.56,1.0,161,Manhattan,Midtown Center,161,Manhattan,Midtown Center,1,11.4,0.0,0.5,3.08,0.0,18.48,2.5
692,693,2023-03-30 15:10:08,2023-03-30 15:45:05,1.0,5.13,1.0,13,Manhattan,Battery Park City,161,Manhattan,Midtown Center,1,33.8,0.0,0.5,7.56,0.0,45.36,2.5
693,694,2023-03-30 14:51:57,2023-03-30 15:14:24,1.0,2.36,1.0,186,Manhattan,Penn Station/Madison Sq West,237,Manhattan,Upper East Side South,1,20.5,0.0,0.5,4.9,0.0,29.4,2.5
694,695,2023-03-30 13:42:00,2023-03-30 13:46:13,0.0,0.4,1.0,170,Manhattan,Murray Hill,170,Manhattan,Murray Hill,2,5.8,2.5,0.5,0.0,0.0,9.8,2.5
695,696,2023-03-29 08:25:11,2023-03-29 08:37:49,1.0,1.84,1.0,68,Manhattan,East Chelsea,50,Manhattan,Clinton West,1,13.5,0.0,0.5,3.5,0.0,21.0,2.5
696,697,2023-03-28 20:48:02,2023-03-28 20:53:41,1.0,1.06,1.0,234,Manhattan,Union Sq,170,Manhattan,Murray Hill,1,7.9,1.0,0.5,1.94,0.0,14.84,2.5
697,698,2023-03-28 15:50:43,2023-03-28 16:10:09,2.0,1.4,1.0,186,Manhattan,Penn Station/Madison Sq West,230,Manhattan,Times Sq/Theatre District,1,13.5,2.5,0.5,3.5,0.0,21.0,2.5
698,699,2023-03-28 15:41:48,2023-03-28 16:00:12,1.0,1.96,1.0,161,Manhattan,Midtown Center,236,Manhattan,Upper East Side North,1,17.0,0.0,0.5,2.0,0.0,23.0,2.5
699,700,2023-03-28 11:58:18,2023-03-28 12:02:00,1.0,0.3,1.0,236,Manhattan,Upper East Side North,236,Manhattan,Upper East Side North,2,5.1,2.5,0.5,0.0,0.0,9.1,2.5
700,701,2023-03-27 18:33:36,2023-03-27 18:36:44,1.0,0.53,1.0,142,Manhattan,Lincoln Square East,43,Manhattan,Central Park,1,5.1,2.5,0.5,1.16,0.0,12.76,2.5
701,702,2023-03-26 21:37:22,2023-03-26 22:06:37,2.0,16.87,2.0,132,Queens,JFK Airport,164,Manhattan,Midtown South,1,70.0,0.0,0.5,12.08,6.55,92.63,2.5
702,703,2023-03-26 01:27:43,2023-03-26 01:43:43,1.0,3.22,1.0,148,Manhattan,Lower East Side,157,Queens,Maspeth,1,18.4,1.0,0.5,5.0,0.0,28.4,2.5
703,704,2023-03-25 20:10:38,2023-03-25 20:21:09,1.0,1.51,1.0,148,Manhattan,Lower East Side,231,Manhattan,TriBeCa/Civic Center,2,11.4,1.0,0.5,0.0,0.0,16.4,2.5
704,705,2023-03-25 06:08:21,2023-03-25 06:21:15,1.0,3.68,1.0,100,Manhattan,Garment District,112,Brooklyn,Greenpoint,2,17.7,0.0,0.5,0.0,6.55,28.25,2.5
705,706,2023-03-25 01:18:07,2023-03-25 01:43:48,1.0,0.0,1.0,186,Manhattan,Penn Station/Madison Sq West,116,Manhattan,Hamilton Heights,2,20.5,1.0,0.5,0.0,0.0,25.5,2.5
706,707,2023-03-25 01:11:29,2023-03-25 01:19:48,1.0,1.23,1.0,107,Manhattan,Gramercy,79,Manhattan,East Village,1,9.3,1.0,0.5,2.86,0.0,17.16,2.5
707,708,2023-03-24 23:27:20,2023-03-24 23:36:04,1.0,1.1,1.0,4,Manhattan,Alphabet City,211,Manhattan,SoHo,1,7.9,3.5,0.5,2.6,0.0,15.5,2.5
708,709,2023-03-24 12:10:09,2023-03-24 12:25:21,1.0,1.43,1.0,186,Manhattan,Penn Station/Madison Sq West,161,Manhattan,Midtown Center,2,14.2,0.0,0.5,0.0,0.0,18.2,2.5
709,710,2023-03-24 10:42:49,2023-03-24 10:54:17,1.0,1.9,1.0,236,Manhattan,Upper East Side North,163,Manhattan,Midtown North,1,12.1,0.0,0.5,1.5,0.0,17.6,2.5
710,711,2023-03-23 22:56:27,2023-03-24 00:00:01,1.0,20.4,2.0,132,Queens,JFK Airport,211,Manhattan,SoHo,1,70.0,3.75,0.5,15.05,0.0,90.3,2.5
711,712,2023-03-23 06:03:28,2023-03-23 06:16:22,1.0,8.22,1.0,262,Manhattan,Yorkville East,138,Queens,LaGuardia Airport,1,32.4,6.0,0.5,6.0,6.55,54.95,2.5
712,713,2023-03-22 15:55:04,2023-03-22 16:28:03,1.0,9.57,1.0,138,Queens,LaGuardia Airport,90,Manhattan,Flatiron,1,43.6,5.0,0.5,10.0,6.55,70.4,2.5
713,714,2023-03-21 20:58:50,2023-03-21 21:14:00,1.0,4.03,1.0,234,Manhattan,Union Sq,239,Manhattan,Upper West Side South,1,19.1,1.0,0.5,6.03,0.0,30.13,2.5
714,715,2023-03-21 13:51:17,2023-03-21 14:06:19,1.0,1.46,1.0,234,Manhattan,Union Sq,100,Manhattan,Garment District,2,14.2,0.0,0.5,0.0,0.0,18.2,2.5
715,716,2023-03-21 12:51:57,2023-03-21 13:00:46,2.0,1.0,1.0,237,Manhattan,Upper East Side South,236,Manhattan,Upper East Side North,1,10.0,2.5,0.5,2.1,0.0,16.1,2.5
716,717,2023-03-21 10:04:05,2023-03-21 10:17:47,1.0,2.2,1.0,238,Manhattan,Upper West Side North,48,Manhattan,Clinton East,2,14.9,0.0,0.5,0.0,0.0,18.9,2.5
717,718,2023-03-20 22:07:00,2023-03-20 22:25:03,1.0,4.67,1.0,68,Manhattan,East Chelsea,263,Manhattan,Yorkville West,1,22.6,1.0,0.5,5.52,0.0,33.12,2.5
718,719,2023-03-20 13:51:54,2023-03-20 14:08:20,1.0,1.71,1.0,237,Manhattan,Upper East Side South,100,Manhattan,Garment District,1,14.9,0.0,0.5,3.78,0.0,22.68,2.5
719,720,2023-03-19 20:38:27,2023-03-19 20:46:51,1.0,1.76,1.0,68,Manhattan,East Chelsea,249,Manhattan,West Village,1,10.7,1.0,0.5,3.14,0.0,18.84,2.5
720,721,2023-03-19 07:23:47,2023-03-19 07:52:42,2.0,2.57,1.0,162,Manhattan,Midtown East,186,Manhattan,Penn Station/Madison Sq West,2,25.4,0.0,0.5,0.0,0.0,29.4,2.5
721,722,2023-03-18 22:20:54,2023-03-18 22:35:58,3.0,1.31,1.0,100,Manhattan,Garment District,234,Manhattan,Union Sq,1,14.2,1.0,0.5,2.0,0.0,21.2,2.5
722,723,2023-03-18 21:59:02,2023-03-18 22:34:59,1.0,19.06,2.0,132,Queens,JFK Airport,262,Manhattan,Yorkville East,1,70.0,0.0,0.5,0.1,6.55,81.9,2.5
723,724,2023-03-18 12:37:03,2023-03-18 12:42:08,1.0,0.96,1.0,237,Manhattan,Upper East Side South,141,Manhattan,Lenox Hill West,1,7.2,0.0,0.5,2.24,0.0,13.44,2.5
724,725,2023-03-18 11:51:05,2023-03-18 12:02:22,3.0,1.6,1.0,161,Manhattan,Midtown Center,234,Manhattan,Union Sq,2,12.1,0.0,0.5,0.0,0.0,16.1,2.5
725,726,2023-03-17 17:56:45,2023-03-17 18:07:17,1.0,1.29,1.0,262,Manhattan,Yorkville East,236,Manhattan,Upper East Side North,1,11.4,2.5,0.5,3.58,0.0,21.48,2.5
726,727,2023-03-17 16:12:01,2023-03-17 17:15:31,2.0,17.2,2.0,132,Queens,JFK Airport,164,Manhattan,Midtown South,1,70.0,5.0,0.5,5.0,6.55,91.8,2.5
727,728,2023-03-17 15:20:46,2023-03-17 15:29:04,1.0,1.0,1.0,186,Manhattan,Penn Station/Madison Sq West,230,Manhattan,Times Sq/Theatre District,1,9.3,0.0,0.5,3.33,0.0,16.63,2.5
728,729,2023-03-17 15:18:50,2023-03-17 15:47:51,1.0,2.66,1.0,143,Manhattan,Lincoln Square West,170,Manhattan,Murray Hill,2,24.7,0.0,0.5,0.0,0.0,28.7,2.5
729,730,2023-03-16 21:02:24,2023-03-16 21:26:00,1.0,4.3,1.0,236,Manhattan,Upper East Side North,68,Manhattan,East Chelsea,1,21.9,3.5,0.5,6.75,0.0,33.65,2.5
730,731,2023-03-16 16:18:29,2023-03-16 17:35:54,3.0,18.68,2.0,132,Queens,JFK Airport,93,Queens,Flushing Meadows-Corona Park,1,70.0,5.0,0.5,17.36,6.55,104.16,2.5
731,732,2023-03-16 09:07:01,2023-03-16 09:17:15,1.0,1.2,1.0,237,Manhattan,Upper East Side South,236,Manhattan,Upper East Side North,1,10.0,2.5,0.5,2.1,0.0,16.1,2.5
732,733,2023-03-15 19:23:46,2023-03-15 19:40:59,1.0,2.09,1.0,79,Manhattan,East Village,164,Manhattan,Midtown South,1,16.3,2.5,0.5,4.56,0.0,27.36,2.5
733,734,2023-03-15 13:24:05,2023-03-15 13:43:24,1.0,3.2,1.0,140,Manhattan,Lenox Hill East,137,Manhattan,Kips Bay,1,19.8,2.5,0.5,4.75,0.0,28.55,2.5
734,735,2023-03-14 16:12:52,2023-03-14 16:27:34,1.0,2.7,1.0,141,Manhattan,Lenox Hill West,238,Manhattan,Upper West Side North,1,16.3,2.5,0.5,2.5,0.0,25.3,2.5
735,736,2023-03-14 11:58:40,2023-03-14 12:32:21,1.0,12.12,1.0,138,Queens,LaGuardia Airport,161,Manhattan,Midtown Center,1,54.1,5.0,0.5,13.93,6.55,84.83,2.5
736,737,2023-03-14 10:47:16,2023-03-14 10:49:44,1.0,0.5,1.0,236,Manhattan,Upper East Side North,237,Manhattan,Upper East Side South,1,5.1,2.5,0.5,1.09,0.0,10.19,2.5
737,738,2023-03-14 09:42:16,2023-03-14 10:13:13,2.0,10.9,1.0,161,Manhattan,Midtown Center,138,Queens,LaGuardia Airport,2,47.1,7.5,0.5,0.0,6.55,62.65,2.5
738,739,2023-03-13 20:21:13,2023-03-13 20:25:38,1.0,0.72,1.0,151,Manhattan,Manhattan Valley,151,Manhattan,Manhattan Valley,1,5.8,1.0,0.5,1.66,0.0,9.96,0.0
739,740,2023-03-12 20:03:25,2023-03-12 20:31:42,2.0,10.76,1.0,138,Queens,LaGuardia Airport,230,Manhattan,Times Sq/Theatre District,1,46.4,6.0,0.5,12.59,6.55,76.79,2.5
740,741,2023-03-12 18:11:38,2023-03-12 18:17:31,5.0,1.07,1.0,151,Manhattan,Manhattan Valley,239,Manhattan,Upper West Side South,1,7.9,0.0,0.5,2.38,0.0,14.28,2.5
741,742,2023-03-12 13:28:08,2023-03-12 13:46:15,5.0,3.01,1.0,87,Manhattan,Financial District North,234,Manhattan,Union Sq,1,19.1,0.0,0.5,4.62,0.0,27.72,2.5
742,743,2023-03-11 17:28:55,2023-03-11 17:37:46,1.0,0.89,1.0,48,Manhattan,Clinton East,163,Manhattan,Midtown North,2,9.3,0.0,0.5,0.0,0.0,13.3,2.5
743,744,2023-03-11 13:43:49,2023-03-11 13:49:59,1.0,0.98,1.0,186,Manhattan,Penn Station/Madison Sq West,234,Manhattan,Union Sq,1,7.9,0.0,0.5,2.38,0.0,14.28,2.5
744,745,2023-03-10 14:06:56,2023-03-10 14:19:31,1.0,1.87,1.0,230,Manhattan,Times Sq/Theatre District,151,Manhattan,Manhattan Valley,1,13.5,0.0,0.5,3.5,0.0,21.0,2.5
745,746,2023-03-10 11:48:42,2023-03-10 12:00:44,1.0,1.39,1.0,140,Manhattan,Lenox Hill East,162,Manhattan,Midtown East,1,12.1,0.0,0.5,1.0,0.0,17.1,2.5
746,747,2023-03-10 10:15:15,2023-03-10 10:42:28,2.0,3.72,1.0,50,Manhattan,Clinton West,263,Manhattan,Yorkville West,2,27.5,0.0,0.5,0.0,0.0,31.5,2.5
747,748,2023-03-10 07:38:09,2023-03-10 07:59:04,1.0,10.07,1.0,263,Manhattan,Yorkville West,231,Manhattan,TriBeCa/Civic Center,1,40.8,0.0,0.5,8.96,0.0,53.76,2.5
748,749,2023-03-10 05:30:30,2023-03-10 05:50:30,1.0,11.54,1.0,161,Manhattan,Midtown Center,138,Queens,LaGuardia Airport,1,45.7,6.0,0.5,12.81,8.36,76.87,2.5
749,750,2023-03-09 22:03:59,2023-03-09 22:21:00,2.0,3.1,1.0,107,Manhattan,Gramercy,236,Manhattan,Upper East Side North,1,19.1,1.0,0.5,4.82,0.0,28.92,2.5
750,751,2023-03-09 13:29:30,2023-03-09 13:45:26,1.0,1.04,1.0,43,Manhattan,Central Park,161,Manhattan,Midtown Center,1,14.2,0.0,0.5,3.64,0.0,21.84,2.5
751,752,2023-03-09 13:24:10,2023-03-09 13:27:23,1.0,0.35,1.0,236,Manhattan,Upper East Side North,236,Manhattan,Upper East Side North,1,5.1,0.0,0.5,1.82,0.0,10.92,2.5
752,753,2023-03-09 08:49:08,2023-03-09 09:32:37,3.0,12.3,1.0,138,Queens,LaGuardia Airport,88,Manhattan,Financial District South,1,50.6,8.75,0.5,13.45,6.55,80.85,2.5
753,754,2023-03-08 18:52:12,2023-03-08 19:19:09,2.0,5.5,1.0,261,Manhattan,World Trade Center,142,Manhattan,Lincoln Square East,1,29.6,2.5,0.5,7.22,0.0,43.32,2.5
754,755,2023-03-08 17:27:58,2023-03-08 17:39:33,1.0,1.38,1.0,234,Manhattan,Union Sq,68,Manhattan,East Chelsea,1,12.1,2.5,0.5,3.72,0.0,22.32,2.5
755,756,2023-03-06 23:00:01,2023-03-06 23:07:50,1.0,1.67,1.0,249,Manhattan,West Village,231,Manhattan,TriBeCa/Civic Center,1,10.0,1.0,0.5,3.4,2.0,20.4,2.5
756,757,2023-03-05 12:45:11,2023-03-05 12:52:43,1.0,0.99,1.0,79,Manhattan,East Village,114,Manhattan,Greenwich Village South,1,8.6,0.0,0.5,3.15,0.0,15.75,2.5
757,758,2023-03-04 19:00:22,2023-03-04 19:07:12,1.0,1.44,1.0,261,Manhattan,World Trade Center,87,Manhattan,Financial District North,1,9.3,0.0,0.5,0.0,0.0,13.3,2.5
758,759,2023-03-04 16:43:23,2023-03-04 16:51:45,1.0,1.06,1.0,261,Manhattan,World Trade Center,144,Manhattan,Little Italy/NoLiTa,2,9.3,0.0,0.5,0.0,0.0,13.3,2.5
759,760,2023-03-04 15:43:22,2023-03-04 15:59:44,1.0,3.3,1.0,246,Manhattan,West Chelsea/Hudson Yards,239,Manhattan,Upper West Side South,1,17.7,2.5,0.5,4.3,0.0,26.0,2.5
760,761,2023-03-04 14:38:35,2023-03-04 14:46:41,2.0,1.66,1.0,142,Manhattan,Lincoln Square East,43,Manhattan,Central Park,1,10.7,0.0,0.5,2.25,0.0,16.95,2.5
761,762,2023-03-04 02:49:43,2023-03-04 03:08:52,1.0,5.19,1.0,141,Manhattan,Lenox Hill West,223,Queens,Steinway,1,25.4,1.0,0.5,6.08,0.0,36.48,2.5
762,763,2023-03-04 00:22:59,2023-03-04 00:31:27,1.0,1.31,1.0,158,Manhattan,Meatpacking/West Village West,79,Manhattan,East Village,1,9.3,1.0,0.5,2.86,0.0,17.16,2.5
763,764,2023-03-03 23:25:15,2023-03-03 23:34:27,2.0,1.11,1.0,230,Manhattan,Times Sq/Theatre District,229,Manhattan,Sutton Place/Turtle Bay North,1,10.0,1.0,0.5,3.0,0.0,18.0,2.5
764,765,2023-03-03 18:14:22,2023-03-03 18:38:48,3.0,3.72,1.0,142,Manhattan,Lincoln Square East,113,Manhattan,Greenwich Village North,2,23.3,2.5,0.5,0.0,0.0,29.8,2.5
765,766,2023-03-03 08:16:32,2023-03-03 08:42:41,4.0,6.19,1.0,161,Manhattan,Midtown Center,13,Manhattan,Battery Park City,1,33.1,0.0,0.5,7.42,0.0,44.52,2.5
766,767,2023-03-02 17:18:08,2023-03-02 17:22:54,1.0,0.63,1.0,141,Manhattan,Lenox Hill West,236,Manhattan,Upper East Side North,2,6.5,2.5,0.5,0.0,0.0,13.0,2.5
767,768,2023-03-02 17:12:46,2023-03-02 17:46:16,1.0,5.29,1.0,137,Manhattan,Kips Bay,151,Manhattan,Manhattan Valley,1,32.4,2.5,0.5,7.78,0.0,46.68,2.5
768,769,2023-03-02 11:02:20,2023-03-02 11:12:13,1.0,1.0,1.0,48,Manhattan,Clinton East,230,Manhattan,Times Sq/Theatre District,1,9.3,2.5,0.5,2.65,0.0,15.95,2.5
769,770,2023-03-01 22:21:48,2023-03-01 22:23:00,1.0,0.63,1.0,138,Queens,LaGuardia Airport,138,Queens,LaGuardia Airport,2,5.1,6.0,0.5,0.0,0.0,13.85,0.0
770,771,2023-03-01 13:56:36,2023-03-01 14:17:36,1.0,2.4,1.0,249,Manhattan,West Village,161,Manhattan,Midtown Center,1,16.3,2.5,0.5,6.05,0.0,26.35,2.5
771,772,2023-02-28 14:56:23,2023-02-28 15:09:34,1.0,2.41,1.0,231,Manhattan,TriBeCa/Civic Center,234,Manhattan,Union Sq,1,14.9,0.0,0.5,2.0,0.0,20.9,2.5
772,773,2023-02-27 23:39:44,2023-02-28 00:20:09,1.0,8.9,1.0,142,Manhattan,Lincoln Square East,17,Brooklyn,Bedford,1,42.2,3.5,0.5,14.15,0.0,61.35,2.5
773,774,2023-02-27 17:18:32,2023-02-27 17:28:02,1.0,1.61,1.0,68,Manhattan,East Chelsea,48,Manhattan,Clinton East,1,11.4,2.5,0.5,5.37,0.0,23.27,2.5
774,775,2023-02-27 16:11:20,2023-02-27 17:27:43,2.0,15.8,1.0,264,Unknown,,227,Brooklyn,Sunset Park East,1,58.3,5.0,0.5,6.6,0.0,72.65,0.0
775,776,2023-02-26 08:07:04,2023-02-26 08:11:22,1.0,1.3,1.0,229,Manhattan,Sutton Place/Turtle Bay North,141,Manhattan,Lenox Hill West,1,7.9,0.0,0.5,3.57,0.0,15.47,2.5
776,777,2023-02-26 00:27:08,2023-02-26 00:31:55,1.0,0.6,1.0,107,Manhattan,Gramercy,114,Manhattan,Greenwich Village South,1,5.8,3.5,0.5,2.15,0.0,12.95,2.5
777,778,2023-02-25 18:27:56,2023-02-25 18:37:59,1.0,1.95,1.0,237,Manhattan,Upper East Side South,262,Manhattan,Yorkville East,1,12.8,0.0,0.5,2.52,0.0,19.32,2.5
